month	page_namespace	reverts	bot_reverts	bot_reverteds	bot2bot_reverts
20050501	12	9	0	0	0
20050501	14	35	0	0	0
20050601	0	1155	25	6	1
20050601	1	13	0	0	0
20050601	2	10	0	0	0
20050601	3	14	0	0	0
20050601	4	52	0	0	0
20050601	5	6	0	0	0
20050601	10	22	0	0	0
20050601	11	1	0	0	0
20050601	12	4	0	0	0
20050601	14	18	0	0	0
20050601	100	14	0	0	0
20050701	0	1328	7	13	4
20050701	1	12	0	0	0
20050701	2	15	0	0	0
20050701	3	9	0	0	0
20050701	4	61	0	0	0
20050701	5	9	0	0	0
20050701	8	6	0	0	0
20050701	9	2	0	0	0
20050701	10	114	0	0	0
20050701	11	1	0	0	0
20050701	12	8	0	0	0
20050701	14	36	4	0	0
20050701	100	2	0	0	0
20050801	0	1699	7	12	3
20050801	1	20	0	0	0
20050801	2	42	0	0	0
20050801	3	16	0	0	0
20050801	4	64	0	0	0
20050801	5	10	0	0	0
20050801	8	2	0	0	0
20050801	10	47	1	0	0
20050801	12	4	0	0	0
20050801	13	1	0	0	0
20050801	14	29	0	0	0
20050801	100	2	0	0	0
20050901	0	1666	6	6	3
20050901	1	21	0	0	0
20050901	2	18	0	0	0
20050901	3	21	0	0	0
20050901	4	72	0	0	0
20050901	5	12	0	0	0
20050901	8	3	0	0	0
20050901	10	32	0	0	0
20050901	12	10	0	0	0
20050901	14	51	0	0	0
20050901	100	13	0	0	0
20051001	0	1263	10	1	1
20051001	1	18	0	1	0
20051001	2	15	0	0	0
20051001	3	28	0	0	0
20051001	4	78	0	0	0
20051001	5	20	0	0	0
20051001	10	65	0	0	0
20051001	12	4	0	0	0
20051001	14	24	0	0	0
20051001	100	19	0	0	0
20051101	0	769	23	9	3
20051101	1	6	0	0	0
20051101	2	2	0	0	0
20051101	3	20	0	0	0
20051101	4	21	0	0	0
20051101	5	4	0	0	0
20051101	8	4	0	0	0
20051101	10	131	0	0	0
20051101	12	4	0	0	0
20051101	14	14	0	0	0
20051101	100	4	0	0	0
20051201	0	1369	6	18	3
20051201	1	18	0	0	0
20051201	2	19	0	0	0
20051201	3	52	0	0	0
20051201	4	168	0	0	0
20051201	5	6	0	0	0
20051201	6	2	0	0	0
20051201	8	7	0	0	0
20051201	10	53	0	0	0
20051201	12	62	0	0	0
20051201	13	1	0	0	0
20051201	14	27	16	1	1
20051201	100	2	0	0	0
20060101	0	1173	15	16	8
20060101	1	12	0	0	0
20060101	2	60	0	0	0
20060101	3	93	0	0	0
20060101	4	45	0	0	0
20060101	5	37	0	0	0
20060101	8	1	0	0	0
20060101	10	88	0	0	0
20060101	12	8	0	0	0
20060101	13	1	0	0	0
20060101	14	35	1	1	1
20060101	100	7	0	0	0
20060201	0	1165	5	12	3
20060201	1	35	0	0	0
20060201	2	46	0	0	0
20060201	3	55	0	0	0
20060201	4	69	0	0	0
20060201	5	11	0	0	0
20060201	8	5	0	0	0
20060201	10	62	0	0	0
20060201	12	3	0	0	0
20060201	13	2	0	0	0
20060201	14	19	7	7	7
20060201	100	16	0	0	0
20060301	0	1631	9	16	5
20060301	1	49	0	0	0
20060301	2	93	0	0	0
20060301	3	65	0	0	0
20060301	4	81	0	0	0
20060301	5	5	0	0	0
20060301	6	1	0	0	0
20060301	8	15	0	0	0
20060301	10	50	0	0	0
20060301	12	8	0	0	0
20060301	13	1	0	0	0
20060301	14	45	0	0	0
20060301	100	10	0	0	0
20060401	0	1421	23	18	16
20060401	1	19	0	0	0
20060401	2	70	0	0	0
20060401	3	127	0	0	0
20060401	4	89	0	0	0
20060401	5	18	0	0	0
20060401	6	2	0	0	0
20060401	8	5	0	0	0
20060401	10	92	0	0	0
20060401	12	9	0	0	0
20060401	13	1	0	0	0
20060401	14	28	1	2	1
20060401	100	6	0	0	0
20060501	0	1708	61	15	6
20060501	1	34	0	0	0
20060501	2	27	0	0	0
20060501	3	45	0	0	0
20060501	4	65	0	0	0
20060501	5	10	0	0	0
20060501	6	3	0	0	0
20060501	8	9	0	0	0
20060501	10	96	0	0	0
20060501	12	11	0	5	0
20060501	13	1	0	0	0
20060501	14	29	0	0	0
20060501	100	5	0	0	0
20060601	0	1693	41	60	12
20060601	1	25	0	1	0
20060601	2	9	0	0	0
20060601	3	21	0	0	0
20060601	4	61	0	1	0
20060601	5	4	0	0	0
20060601	6	2	0	0	0
20060601	10	67	0	0	0
20060601	11	1	0	0	0
20060601	12	11	0	1	0
20060601	13	1	0	0	0
20060601	14	35	2	0	0
20060601	100	6	0	1	0
20060601	101	2	0	0	0
20060701	0	1574	26	26	8
20060701	1	34	0	0	0
20060701	2	49	0	0	0
20060701	3	72	0	3	0
20060701	4	87	0	0	0
20060701	5	4	0	0	0
20060701	8	3	0	0	0
20060701	10	95	0	0	0
20060701	12	4	0	0	0
20060701	13	1	0	0	0
20060701	14	22	0	1	0
20060701	100	8	0	0	0
20060801	0	1464	110	96	72
20060801	1	39	0	0	0
20060801	2	43	0	0	0
20060801	3	37	0	0	0
20060801	4	69	0	1	0
20060801	5	26	1	1	1
20060801	6	1	0	0	0
20060801	10	114	0	0	0
20060801	12	3	0	0	0
20060801	14	28	19	2	2
20060801	100	4	0	0	0
20060901	0	1385	46	41	29
20060901	1	39	0	0	0
20060901	2	77	0	0	0
20060901	3	90	0	0	0
20060901	4	34	0	0	0
20060901	5	4	0	0	0
20060901	6	1	0	0	0
20060901	8	1	0	0	0
20060901	10	130	0	0	0
20060901	11	1	0	0	0
20060901	12	5	0	0	0
20060901	13	1	0	0	0
20060901	14	26	1	2	1
20060901	100	8	0	0	0
20061001	0	1869	4	23	3
20061001	1	20	0	0	0
20061001	2	20	0	1	0
20061001	3	31	0	0	0
20061001	4	43	0	1	0
20061001	5	12	0	0	0
20061001	10	136	0	2	0
20061001	11	1	0	0	0
20061001	12	4	0	0	0
20061001	14	28	0	0	0
20061001	100	23	0	0	0
20061101	0	2641	7	19	4
20061101	1	205	0	0	0
20061101	2	64	0	0	0
20061101	3	130	0	0	0
20061101	4	207	0	0	0
20061101	5	120	0	0	0
20061101	6	1	0	0	0
20061101	8	2	0	0	0
20061101	10	70	0	0	0
20061101	12	6	0	0	0
20061101	13	1	0	0	0
20061101	14	36	1	1	0
20061101	100	8	0	0	0
20061101	101	3	0	0	0
20061201	0	2549	23	43	21
20061201	1	66	0	4	0
20061201	2	47	0	0	0
20061201	3	63	0	1	0
20061201	4	225	0	1	0
20061201	5	121	0	0	0
20061201	6	3	0	0	0
20061201	10	200	0	1	0
20061201	11	4	0	0	0
20061201	12	8	0	0	0
20061201	14	41	1	0	0
20061201	100	7	0	0	0
20070101	0	2375	49	51	33
20070101	1	29	0	0	0
20070101	2	110	0	0	0
20070101	3	274	0	0	0
20070101	4	150	0	0	0
20070101	5	15	0	0	0
20070101	6	3	0	0	0
20070101	8	4	0	0	0
20070101	10	148	0	0	0
20070101	12	7	0	0	0
20070101	13	1	0	0	0
20070101	14	22	0	1	0
20070101	100	10	0	0	0
20070201	0	2596	50	72	49
20070201	1	30	0	0	0
20070201	2	118	0	0	0
20070201	3	73	0	0	0
20070201	4	116	0	2	0
20070201	5	13	0	0	0
20070201	8	6	0	0	0
20070201	10	113	0	0	0
20070201	12	4	0	0	0
20070201	14	23	0	0	0
20070201	100	6	0	0	0
20070301	0	2657	41	56	30
20070301	1	35	0	0	0
20070301	2	39	1	0	0
20070301	3	48	0	0	0
20070301	4	82	0	0	0
20070301	5	5	0	0	0
20070301	10	84	1	0	0
20070301	12	2	0	0	0
20070301	13	1	0	0	0
20070301	14	55	16	17	16
20070301	100	8	0	0	0
20070401	0	3487	18	24	13
20070401	1	46	0	0	0
20070401	2	83	0	0	0
20070401	3	60	0	1	0
20070401	4	60	0	0	0
20070401	5	13	0	0	0
20070401	6	1	0	0	0
20070401	10	116	2	2	2
20070401	12	3	0	0	0
20070401	14	38	0	1	0
20070401	100	16	0	0	0
20070501	0	3750	39	43	33
20070501	1	70	0	0	0
20070501	2	71	0	0	0
20070501	3	100	0	0	0
20070501	4	183	0	0	0
20070501	5	57	0	0	0
20070501	6	8	0	0	0
20070501	10	136	0	0	0
20070501	12	4	0	0	0
20070501	13	1	0	0	0
20070501	14	65	0	0	0
20070501	100	19	0	0	0
20070501	101	1	0	0	0
20070601	0	3062	44	46	34
20070601	1	41	0	0	0
20070601	2	58	0	0	0
20070601	3	57	0	0	0
20070601	4	62	0	0	0
20070601	5	18	0	0	0
20070601	6	21	0	0	0
20070601	10	120	0	1	0
20070601	11	1	0	0	0
20070601	12	2	0	0	0
20070601	13	1	0	0	0
20070601	14	38	4	3	3
20070601	100	7	0	0	0
20070701	0	4146	52	64	39
20070701	1	44	0	0	0
20070701	2	50	1	0	0
20070701	3	243	0	0	0
20070701	4	93	1	2	0
20070701	5	22	0	0	0
20070701	6	4	0	0	0
20070701	8	1	0	0	0
20070701	10	182	0	0	0
20070701	12	8	0	0	0
20070701	13	1	0	0	0
20070701	14	64	0	0	0
20070701	100	28	0	0	0
20070701	101	1	0	0	0
20070801	0	5839	32	41	22
20070801	1	302	0	0	0
20070801	2	114	0	0	0
20070801	3	244	0	0	0
20070801	4	404	0	0	0
20070801	5	29	0	0	0
20070801	6	8	0	0	0
20070801	8	1	0	0	0
20070801	10	136	0	1	0
20070801	12	2	0	0	0
20070801	13	1	0	0	0
20070801	14	32	9	9	8
20070801	100	15	0	0	0
20070801	101	10	0	0	0
20070901	0	3758	166	166	151
20070901	1	56	0	0	0
20070901	2	64	0	0	0
20070901	3	146	0	0	0
20070901	4	222	0	0	0
20070901	5	17	0	0	0
20070901	6	2	0	0	0
20070901	10	153	0	2	0
20070901	12	5	0	0	0
20070901	14	15	0	0	0
20070901	100	13	0	0	0
20071001	0	3895	165	165	136
20071001	1	63	0	1	0
20071001	2	69	1	3	0
20071001	3	129	0	0	0
20071001	4	343	94	7	0
20071001	5	31	0	0	0
20071001	6	5	0	0	0
20071001	8	5	0	2	0
20071001	10	157	0	1	0
20071001	12	4	0	0	0
20071001	13	1	0	0	0
20071001	14	90	46	47	46
20071001	100	21	0	0	0
20071001	101	3	0	0	0
20071101	0	3275	84	75	47
20071101	1	43	3	1	1
20071101	2	29	0	2	0
20071101	3	80	0	0	0
20071101	4	157	55	5	0
20071101	5	15	0	0	0
20071101	6	4	0	0	0
20071101	8	1	0	0	0
20071101	10	198	0	0	0
20071101	12	5	0	0	0
20071101	13	1	0	0	0
20071101	14	34	15	18	15
20071101	100	23	0	0	0
20071201	0	2995	82	82	47
20071201	1	23	0	1	0
20071201	2	66	0	0	0
20071201	3	88	0	0	0
20071201	4	215	68	3	0
20071201	5	18	0	0	0
20071201	6	3	0	0	0
20071201	10	170	0	0	0
20071201	12	6	0	1	0
20071201	14	39	3	8	3
20071201	100	26	0	0	0
20080101	0	3713	125	71	42
20080101	1	77	0	1	0
20080101	2	198	0	1	0
20080101	3	55	0	0	0
20080101	4	175	96	2	1
20080101	5	17	0	0	0
20080101	6	3	0	0	0
20080101	10	165	0	0	0
20080101	11	1	0	0	0
20080101	12	3	0	0	0
20080101	13	1	0	0	0
20080101	14	245	219	210	210
20080101	15	1	0	0	0
20080101	100	14	0	0	0
20080201	0	3717	132	146	89
20080201	1	104	5	12	0
20080201	2	67	4	10	0
20080201	3	214	0	8	0
20080201	4	129	50	4	0
20080201	5	45	4	5	0
20080201	6	1	0	1	0
20080201	10	188	4	5	0
20080201	11	1	1	0	0
20080201	12	5	0	1	0
20080201	14	30	9	10	9
20080201	15	1	0	0	0
20080201	100	65	0	0	0
20080301	0	3810	209	254	167
20080301	1	32	0	7	0
20080301	2	77	5	22	1
20080301	3	74	0	7	0
20080301	4	163	52	11	5
20080301	5	15	0	6	0
20080301	6	2	0	0	0
20080301	8	35	0	0	0
20080301	10	198	12	30	1
20080301	11	10	3	4	0
20080301	12	6	0	1	0
20080301	14	36	23	24	21
20080301	100	41	0	0	0
20080301	101	1	0	0	0
20080401	0	3693	234	421	146
20080401	1	39	0	1	0
20080401	2	61	0	1	0
20080401	3	47	0	2	0
20080401	4	116	42	2	0
20080401	5	7	0	0	0
20080401	6	7	0	0	0
20080401	8	3	0	0	0
20080401	10	181	3	8	0
20080401	11	1	0	0	0
20080401	12	7	0	0	0
20080401	14	24	11	12	11
20080401	15	2	0	0	0
20080401	100	14	0	0	0
20080501	0	3538	418	431	360
20080501	1	54	5	1	0
20080501	2	37	0	0	0
20080501	3	67	0	1	0
20080501	4	107	39	1	0
20080501	5	12	0	0	0
20080501	6	3	0	0	0
20080501	8	3	0	0	0
20080501	10	135	0	6	0
20080501	12	2	0	0	0
20080501	14	112	95	85	84
20080501	100	11	0	0	0
20080601	0	3306	309	408	204
20080601	1	32	1	0	0
20080601	2	97	4	36	0
20080601	3	107	1	3	0
20080601	4	132	41	6	0
20080601	5	7	0	0	0
20080601	6	1	0	0	0
20080601	10	146	1	2	0
20080601	12	4	0	0	0
20080601	14	300	287	282	281
20080601	100	4	0	0	0
20080701	0	3781	192	185	115
20080701	1	33	3	4	0
20080701	2	18	0	1	0
20080701	3	57	0	2	0
20080701	4	113	34	4	0
20080701	5	10	0	0	0
20080701	6	1	0	0	0
20080701	8	5	0	0	0
20080701	10	122	0	4	0
20080701	12	3	0	0	0
20080701	14	324	61	58	57
20080701	100	11	0	0	0
20080801	0	4990	198	225	159
20080801	1	55	1	3	0
20080801	2	25	0	1	0
20080801	3	119	0	6	0
20080801	4	148	22	15	0
20080801	5	29	0	0	0
20080801	6	8	0	0	0
20080801	8	1	0	0	0
20080801	10	188	0	0	0
20080801	12	6	0	0	0
20080801	14	49	31	33	31
20080801	100	15	0	0	0
20080901	0	4770	325	336	248
20080901	1	73	0	3	0
20080901	2	38	0	0	0
20080901	3	231	0	0	0
20080901	4	187	40	0	0
20080901	5	10	0	0	0
20080901	6	1	0	0	0
20080901	8	2	0	0	0
20080901	10	159	1	10	0
20080901	11	1	0	0	0
20080901	12	1	0	0	0
20080901	14	20	0	0	0
20080901	100	5	0	0	0
20081001	0	4576	299	296	222
20081001	1	35	0	1	0
20081001	2	25	0	1	0
20081001	3	64	0	1	0
20081001	4	109	19	0	0
20081001	5	28	6	7	0
20081001	6	1	0	0	0
20081001	8	4	0	0	0
20081001	10	237	0	1	0
20081001	12	3	0	0	0
20081001	14	75	25	25	24
20081001	100	20	0	4	0
20081101	0	3991	279	246	195
20081101	1	65	0	0	0
20081101	2	33	0	1	0
20081101	3	101	1	1	0
20081101	4	125	14	4	3
20081101	5	3	0	0	0
20081101	6	13	0	0	0
20081101	8	1	0	0	0
20081101	10	169	0	26	0
20081101	11	1	0	0	0
20081101	12	2	0	0	0
20081101	14	79	12	13	12
20081101	100	12	0	0	0
20081201	0	3456	244	215	150
20081201	1	36	0	2	0
20081201	2	16	0	1	0
20081201	3	109	0	0	0
20081201	4	114	12	3	0
20081201	5	6	0	0	0
20081201	6	6	0	0	0
20081201	8	5	0	0	0
20081201	10	101	0	3	0
20081201	11	2	0	0	0
20081201	12	7	0	0	0
20081201	14	78	33	42	31
20081201	100	17	0	0	0
20090101	0	3826	224	224	156
20090101	1	55	0	2	0
20090101	2	39	0	1	0
20090101	3	128	0	0	0
20090101	4	101	4	1	0
20090101	5	3	0	0	0
20090101	6	2	0	0	0
20090101	8	7	0	0	0
20090101	10	126	0	4	0
20090101	14	34	13	14	12
20090101	100	13	0	0	0
20090201	0	4750	299	365	236
20090201	1	37	0	1	0
20090201	2	48	0	2	0
20090201	3	116	0	0	0
20090201	4	154	16	4	2
20090201	5	8	0	0	0
20090201	6	2	0	0	0
20090201	8	13	0	0	0
20090201	10	179	1	24	0
20090201	12	4	0	0	0
20090201	14	43	20	19	16
20090201	100	12	0	0	0
20090201	101	1	0	0	0
20090301	0	4475	271	281	231
20090301	1	44	0	0	0
20090301	2	43	1	0	0
20090301	3	148	0	0	0
20090301	4	157	16	5	0
20090301	5	5	0	0	0
20090301	6	5	0	0	0
20090301	8	11	0	0	0
20090301	10	229	0	1	0
20090301	11	1	0	0	0
20090301	12	2	0	0	0
20090301	13	2	0	0	0
20090301	14	218	179	168	167
20090301	100	6	0	0	0
20090401	0	5088	220	267	165
20090401	1	36	0	2	0
20090401	2	93	0	14	0
20090401	3	93	0	1	0
20090401	4	135	12	19	0
20090401	5	11	0	2	0
20090401	6	3	0	0	0
20090401	7	1	0	0	0
20090401	8	18	0	0	0
20090401	10	203	6	9	0
20090401	12	4	3	0	0
20090401	14	214	160	158	157
20090401	15	1	0	0	0
20090401	100	11	0	1	0
20090501	0	5250	427	372	303
20090501	1	41	0	5	0
20090501	2	26	0	0	0
20090501	3	87	0	0	0
20090501	4	147	10	29	0
20090501	5	10	0	0	0
20090501	6	6	0	0	0
20090501	8	4	0	0	0
20090501	10	396	4	6	4
20090501	12	6	0	0	0
20090501	14	86	10	12	10
20090501	100	21	0	0	0
20090601	0	6075	384	1107	307
20090601	1	100	2	8	1
20090601	2	122	6	11	0
20090601	3	182	0	0	0
20090601	4	108	1	0	0
20090601	5	7	0	0	0
20090601	6	3	0	0	0
20090601	8	7	0	0	0
20090601	10	299	0	6	0
20090601	12	3	0	0	0
20090601	13	1	0	0	0
20090601	14	74	13	13	13
20090601	100	16	0	0	0
20090701	0	4500	331	303	257
20090701	1	73	1	4	0
20090701	2	44	0	2	0
20090701	3	132	0	1	0
20090701	4	315	160	11	1
20090701	5	4	0	1	0
20090701	6	14	0	0	0
20090701	8	4	0	0	0
20090701	10	340	8	12	2
20090701	11	2	0	0	0
20090701	12	10	0	0	0
20090701	14	95	10	75	6
20090701	100	6	0	0	0
20090801	0	4237	343	354	292
20090801	1	45	1	5	0
20090801	2	20	0	1	0
20090801	3	179	0	0	0
20090801	4	217	138	12	7
20090801	5	3	0	0	0
20090801	6	6	0	0	0
20090801	8	6	0	0	0
20090801	10	252	5	4	0
20090801	12	3	0	0	0
20090801	14	109	65	60	57
20090801	100	12	0	0	0
20090901	0	4442	231	292	194
20090901	1	60	4	8	0
20090901	2	57	0	0	0
20090901	3	110	2	0	0
20090901	4	135	43	2	0
20090901	5	7	0	0	0
20090901	6	35	0	0	0
20090901	10	255	5	3	0
20090901	11	1	0	0	0
20090901	12	3	0	0	0
20090901	13	5	0	0	0
20090901	14	36	14	10	9
20090901	100	8	0	0	0
20091001	0	5003	283	250	201
20091001	1	67	1	2	1
20091001	2	64	1	1	0
20091001	3	183	2	2	0
20091001	4	304	178	17	11
20091001	5	5	0	1	0
20091001	6	6	0	0	0
20091001	8	1	0	0	0
20091001	10	284	14	2	0
20091001	11	1	0	0	0
20091001	12	2	0	0	0
20091001	14	70	38	33	31
20091001	100	9	0	0	0
20091101	0	4393	272	286	211
20091101	1	39	0	2	0
20091101	2	18	0	2	0
20091101	3	168	5	0	0
20091101	4	242	147	5	3
20091101	5	13	0	3	0
20091101	6	7	0	0	0
20091101	10	187	5	2	0
20091101	12	2	0	0	0
20091101	14	66	36	35	32
20091101	100	15	0	0	0
20091201	0	4116	261	251	202
20091201	1	84	0	0	0
20091201	2	33	0	0	0
20091201	3	103	2	0	0
20091201	4	271	165	20	10
20091201	5	6	1	1	0
20091201	6	4	0	0	0
20091201	8	7	0	0	0
20091201	10	166	6	6	0
20091201	11	1	0	0	0
20091201	12	2	0	0	0
20091201	14	203	38	44	37
20091201	15	3	0	1	0
20091201	100	16	0	0	0
20100101	0	4975	426	250	203
20100101	1	59	1	2	0
20100101	2	31	1	0	0
20100101	3	84	0	0	0
20100101	4	265	179	15	14
20100101	5	12	2	3	0
20100101	6	3	2	0	0
20100101	10	214	7	5	0
20100101	12	1	0	0	0
20100101	14	61	20	13	13
20100101	100	11	0	0	0
20100201	0	3798	266	242	192
20100201	1	31	0	1	0
20100201	2	14	1	0	0
20100201	3	95	0	0	0
20100201	4	237	145	11	8
20100201	5	9	0	0	0
20100201	6	14	1	0	0
20100201	8	1	0	0	0
20100201	10	244	10	3	0
20100201	12	3	0	0	0
20100201	14	91	21	21	20
20100201	100	7	0	0	0
20100301	0	4968	337	332	262
20100301	1	60	1	1	0
20100301	2	26	3	1	0
20100301	3	160	0	0	0
20100301	4	284	174	14	9
20100301	5	14	0	0	0
20100301	6	4	0	0	0
20100301	9	1	0	0	0
20100301	10	162	10	2	0
20100301	12	6	0	0	0
20100301	14	59	29	29	27
20100301	100	8	0	0	0
20100401	0	5012	320	348	250
20100401	1	109	61	1	0
20100401	2	69	1	8	0
20100401	3	116	0	0	0
20100401	4	297	37	8	0
20100401	5	26	1	1	0
20100401	6	38	0	21	0
20100401	7	115	0	0	0
20100401	10	380	10	16	2
20100401	12	7	0	0	0
20100401	14	66	34	34	33
20100401	100	5	0	0	0
20100501	0	4617	293	553	229
20100501	1	44	2	4	0
20100501	2	65	0	10	0
20100501	3	115	0	25	0
20100501	4	237	83	54	0
20100501	5	21	1	0	0
20100501	6	23	12	0	0
20100501	8	1	0	0	0
20100501	10	219	9	22	0
20100501	11	1	0	1	0
20100501	12	9	0	1	0
20100501	14	125	33	66	32
20100501	100	2	0	0	0
20100601	0	4521	444	438	371
20100601	1	93	1	36	0
20100601	2	25	0	0	0
20100601	3	84	0	0	0
20100601	4	230	108	4	0
20100601	5	22	3	6	0
20100601	6	6	0	0	0
20100601	7	1	0	0	0
20100601	8	1	0	0	0
20100601	10	215	7	2	0
20100601	11	1	0	0	0
20100601	12	3	0	0	0
20100601	14	74	38	36	31
20100601	100	3	0	0	0
20100601	101	1	0	0	0
20100701	0	4090	283	238	177
20100701	1	73	1	30	0
20100701	2	39	0	8	0
20100701	3	116	5	8	0
20100701	4	363	136	46	0
20100701	5	14	0	0	0
20100701	6	10	0	0	0
20100701	7	78	61	16	0
20100701	8	4	0	0	0
20100701	10	322	12	6	0
20100701	12	4	0	0	0
20100701	14	67	7	10	5
20100701	100	9	1	2	1
20100701	101	2	1	0	0
20100801	0	4884	449	456	387
20100801	1	45	2	2	0
20100801	2	29	0	3	0
20100801	3	91	1	2	0
20100801	4	248	135	14	0
20100801	5	26	1	1	0
20100801	6	6	0	0	0
20100801	7	45	0	45	0
20100801	8	1	0	0	0
20100801	10	227	6	5	0
20100801	12	2	0	0	0
20100801	13	3	0	0	0
20100801	14	111	29	11	9
20100801	100	5	0	0	0
